type,organism,conservation_score
NE,S. cerevisiae,0.594147
NE,S. cerevisiae,0.7511335
NE,S. cerevisiae,0.5956585
NE,S. cerevisiae,0.6558075
NE,S. cerevisiae,0.361642
NE,S. cerevisiae,0.565262
NE,S. cerevisiae,0.487157
NE,S. cerevisiae,0.5365595
NE,S. cerevisiae,0.501012
NE,S. cerevisiae,0.505678
NE,S. cerevisiae,0.4867805
NE,S. cerevisiae,0.701188
NE,S. cerevisiae,0.563456
NE,S. cerevisiae,0.3703015
NE,S. cerevisiae,0.395161
NE,S. cerevisiae,0.656257
NE,S. cerevisiae,0.413462
NE,S. cerevisiae,0.6304755
NE,S. cerevisiae,0.37935
NE,S. cerevisiae,0.7063345
NE,S. cerevisiae,0.423402
NE,S. cerevisiae,0.538679
NE,S. cerevisiae,0.444038
NE,S. cerevisiae,0.655191
NE,S. cerevisiae,0.548087
NE,S. cerevisiae,0.4596795
NE,S. cerevisiae,0.4596795
NE,S. cerevisiae,0.398848
NE,S. cerevisiae,0.696103
NE,S. cerevisiae,0.653381
NE,S. cerevisiae,0.69231
NE,S. cerevisiae,0.7511335
NE,S. cerevisiae,0.3926055
NE,S. cerevisiae,0.587634
NE,S. cerevisiae,0.523401
NE,S. cerevisiae,0.693878
NE,S. cerevisiae,0.6864825
NE,S. cerevisiae,0.419029
NE,S. cerevisiae,0.54619
NE,S. cerevisiae,0.54619
NE,S. cerevisiae,0.613529
NE,S. cerevisiae,0.542148
NE,S. cerevisiae,0.6504465
NE,S. cerevisiae,0.4081065
NE,S. cerevisiae,0.401861
NE,S. cerevisiae,0.7188055
NE,S. cerevisiae,0.499213
NE,S. cerevisiae,0.7620185
NE,S. cerevisiae,0.764144
NE,S. cerevisiae,0.4327055
NE,S. cerevisiae,0.443877
NE,S. cerevisiae,0.511032
NE,S. cerevisiae,0.730498
NE,S. cerevisiae,0.5574615
NE,S. cerevisiae,0.52554
NE,S. cerevisiae,0.778869
NE,S. cerevisiae,0.480608
NE,S. cerevisiae,0.571507
NE,S. cerevisiae,0.4883435
NE,S. cerevisiae,0.7346185
NE,S. cerevisiae,0.449163
NE,S. cerevisiae,0.541709
NE,S. cerevisiae,0.624091
NE,S. cerevisiae,0.552801
NE,S. cerevisiae,0.455305
NE,S. cerevisiae,0.748404
NE,S. cerevisiae,0.565636
NE,S. cerevisiae,0.483703
NE,S. cerevisiae,0.7407835
NE,S. cerevisiae,0.549467
NE,S. cerevisiae,0.699356
NE,S. cerevisiae,0.5382705
NE,S. cerevisiae,0.314537
NE,S. cerevisiae,0.314537
NE,S. cerevisiae,0.4429675
NE,S. cerevisiae,0.314537
NE,S. cerevisiae,0.314537
NE,S. cerevisiae,0.5565865
NE,S. cerevisiae,0.363841
NE,S. cerevisiae,0.630816
NE,S. cerevisiae,0.53324
NE,S. cerevisiae,0.7916205
NE,S. cerevisiae,0.628757
NE,S. cerevisiae,0.353389
NE,S. cerevisiae,0.667163
NE,S. cerevisiae,0.49214
NE,S. cerevisiae,0.4122045
NE,S. cerevisiae,0.3318485
NE,S. cerevisiae,0.424432
NE,S. cerevisiae,0.418724
NE,S. cerevisiae,0.45963
NE,S. cerevisiae,0.378491
NE,S. cerevisiae,0.326666
NE,S. cerevisiae,0.602892
NE,S. cerevisiae,0.706724
NE,S. cerevisiae,0.5571
NE,S. cerevisiae,0.606534
NE,S. cerevisiae,0.397998
NE,S. cerevisiae,0.555794
NE,S. cerevisiae,0.439921
NE,S. cerevisiae,0.60554
NE,S. cerevisiae,0.597321
NE,S. cerevisiae,0.701434
NE,S. cerevisiae,0.725658
NE,S. cerevisiae,0.3856095
NE,S. cerevisiae,0.521483
NE,S. cerevisiae,0.474206
NE,S. cerevisiae,0.671896
NE,S. cerevisiae,0.533142
NE,S. cerevisiae,0.4775605
NE,S. cerevisiae,0.554233
NE,S. cerevisiae,0.567133
NE,S. cerevisiae,0.724823
NE,S. cerevisiae,0.4985825
NE,S. cerevisiae,0.382061
NE,S. cerevisiae,0.626591
NE,S. cerevisiae,0.542073
NE,S. cerevisiae,0.537502
NE,S. cerevisiae,0.459886
NE,S. cerevisiae,0.6354245
NE,S. cerevisiae,0.710856
NE,S. cerevisiae,0.319563
NE,S. cerevisiae,0.566094
NE,S. cerevisiae,0.512979
NE,S. cerevisiae,0.5206885
NE,S. cerevisiae,0.566497
NE,S. cerevisiae,0.426313
NE,S. cerevisiae,0.359377
NE,S. cerevisiae,0.666388
NE,S. cerevisiae,0.5469095
NE,S. cerevisiae,0.376535
NE,S. cerevisiae,0.760745
NE,S. cerevisiae,0.785297
NE,S. cerevisiae,0.582767
NE,S. cerevisiae,0.4206205
NE,S. cerevisiae,0.4195465
NE,S. cerevisiae,0.435541
NE,S. cerevisiae,0.516697
NE,S. cerevisiae,0.3988765
NE,S. cerevisiae,0.40066
NE,S. cerevisiae,0.625415
NE,S. cerevisiae,0.636056
NE,S. cerevisiae,0.5221335
NE,S. cerevisiae,0.7991985
NE,S. cerevisiae,0.43069
NE,S. cerevisiae,0.6087105
NE,S. cerevisiae,0.678925
NE,S. cerevisiae,0.5024585
NE,S. cerevisiae,0.797931
NE,S. cerevisiae,0.405468
NE,S. cerevisiae,0.613941
NE,S. cerevisiae,0.7447745
NE,S. cerevisiae,0.522072
NE,S. cerevisiae,0.574955
NE,S. cerevisiae,0.476197
NE,S. cerevisiae,0.403804
NE,S. cerevisiae,0.2872965
NE,S. cerevisiae,0.501622
NE,S. cerevisiae,0.457768
NE,S. cerevisiae,0.440203
NE,S. cerevisiae,0.583408
NE,S. cerevisiae,0.529727
NE,S. cerevisiae,0.536555
NE,S. cerevisiae,0.5012305
NE,S. cerevisiae,0.54388
NE,S. cerevisiae,0.361272
NE,S. cerevisiae,0.78653
NE,S. cerevisiae,0.648212
NE,S. cerevisiae,0.633911
NE,S. cerevisiae,0.591006
NE,S. cerevisiae,0.607756
NE,S. cerevisiae,0.607756
NE,S. cerevisiae,0.543937
NE,S. cerevisiae,0.743577
NE,S. cerevisiae,0.62002
NE,S. cerevisiae,0.8106915
NE,S. cerevisiae,0.818897
NE,S. cerevisiae,0.327169
NE,S. cerevisiae,0.589506
NE,S. cerevisiae,0.534752
NE,S. cerevisiae,0.431947
NE,S. cerevisiae,0.753114
NE,S. cerevisiae,0.712587
NE,S. cerevisiae,0.75171
NE,S. cerevisiae,0.6142365
NE,S. cerevisiae,0.410202
NE,S. cerevisiae,0.376083
NE,S. cerevisiae,0.7821425
NE,S. cerevisiae,0.377118
NE,S. cerevisiae,0.491093
NE,S. cerevisiae,0.677231
NE,S. cerevisiae,0.427219
NE,S. cerevisiae,0.3937635
NE,S. cerevisiae,0.5497555
NE,S. cerevisiae,0.4556285
NE,S. cerevisiae,0.532439
NE,S. cerevisiae,0.4556285
NE,S. cerevisiae,0.783179
NE,S. cerevisiae,0.677009
NE,S. cerevisiae,0.365554
NE,S. cerevisiae,0.533575
NE,S. cerevisiae,0.577114
NE,S. cerevisiae,0.643238
NE,S. cerevisiae,0.401969
NE,S. cerevisiae,0.645487
NE,S. cerevisiae,0.663378
NE,S. cerevisiae,0.696896
NE,S. cerevisiae,0.468759
NE,S. cerevisiae,0.522506
NE,S. cerevisiae,0.583915
NE,S. cerevisiae,0.586981
NE,S. cerevisiae,0.629899
NE,S. cerevisiae,0.755211
NE,S. cerevisiae,0.746319
NE,S. cerevisiae,0.603711
NE,S. cerevisiae,0.520902
NE,S. cerevisiae,0.5737225
NE,S. cerevisiae,0.584306
NE,S. cerevisiae,0.5161925
NE,S. cerevisiae,0.6705385
NE,S. cerevisiae,0.413635
NE,S. cerevisiae,0.728623
NE,S. cerevisiae,0.4905835
NE,S. cerevisiae,0.4295005
NE,S. cerevisiae,0.459752
NE,S. cerevisiae,0.45361
NE,S. cerevisiae,0.512136
NE,S. cerevisiae,0.624899
NE,S. cerevisiae,0.7619685
NE,S. cerevisiae,0.635013
NE,S. cerevisiae,0.498162
NE,S. cerevisiae,0.642431
NE,S. cerevisiae,0.6339445
NE,S. cerevisiae,0.332874
NE,S. cerevisiae,0.615791
NE,S. cerevisiae,0.615791
NE,S. cerevisiae,0.54346
NE,S. cerevisiae,0.553555
NE,S. cerevisiae,0.5398455
NE,S. cerevisiae,0.648104
NE,S. cerevisiae,0.400259
NE,S. cerevisiae,0.4344845
NE,S. cerevisiae,0.358776
NE,S. cerevisiae,0.4867805
NE,S. cerevisiae,0.424303
NE,S. cerevisiae,0.5019615
NE,S. cerevisiae,0.4643755
NE,S. cerevisiae,0.325622
NE,S. cerevisiae,0.5510375
NE,S. cerevisiae,0.560468
NE,S. cerevisiae,0.480397
NE,S. cerevisiae,0.656257
NE,S. cerevisiae,0.695353
NE,S. cerevisiae,0.37935
NE,S. cerevisiae,0.490419
NE,S. cerevisiae,0.423402
NE,S. cerevisiae,0.661025
NE,S. cerevisiae,0.570749
NE,S. cerevisiae,0.548087
NE,S. cerevisiae,0.475785
NE,S. cerevisiae,0.3742585
NE,S. cerevisiae,0.471886
NE,S. cerevisiae,0.411888
NE,S. cerevisiae,0.4851235
NE,S. cerevisiae,0.5512855
NE,S. cerevisiae,0.339163
NE,S. cerevisiae,0.437348
NE,S. cerevisiae,0.560856
NE,S. cerevisiae,0.6727745
NE,S. cerevisiae,0.539526
NE,S. cerevisiae,0.310411
NE,S. cerevisiae,0.601124
NE,S. cerevisiae,0.621801
NE,S. cerevisiae,0.389181
NE,S. cerevisiae,0.716117
NE,S. cerevisiae,0.5168035
NE,S. cerevisiae,0.701434
NE,S. cerevisiae,0.470406
NE,S. cerevisiae,0.595144
NE,S. cerevisiae,0.527463
NE,S. cerevisiae,0.575933
NE,S. cerevisiae,0.511814
NE,S. cerevisiae,0.532565
NE,S. cerevisiae,0.513649
NE,S. cerevisiae,0.542336
NE,S. cerevisiae,0.533342
NE,S. cerevisiae,0.425876
NE,S. cerevisiae,0.664092
NE,S. cerevisiae,0.567357
NE,S. cerevisiae,0.555942
NE,S. cerevisiae,0.595105
NE,S. cerevisiae,0.5090925
NE,S. cerevisiae,0.689992
NE,S. cerevisiae,0.539682
NE,S. cerevisiae,0.505071
NE,S. cerevisiae,0.4266075
NE,S. cerevisiae,0.743894
NE,S. cerevisiae,0.5936105
NE,S. cerevisiae,0.5752215
NE,S. cerevisiae,0.468562
NE,S. cerevisiae,0.645706
NE,S. cerevisiae,0.620522
NE,S. cerevisiae,0.540479
NE,S. cerevisiae,0.5612105
NE,S. cerevisiae,0.52052
NE,S. cerevisiae,0.603867
NE,S. cerevisiae,0.573341
NE,S. cerevisiae,0.450737
NE,S. cerevisiae,0.5489205
NE,S. cerevisiae,0.604942
NE,S. cerevisiae,0.3969395
NE,S. cerevisiae,0.558448
NE,S. cerevisiae,0.78815
NE,S. cerevisiae,0.7820585
NE,S. cerevisiae,0.6575625
NE,S. cerevisiae,0.5612105
NE,S. cerevisiae,0.518104
NE,S. cerevisiae,0.739113
NE,S. cerevisiae,0.554849
NE,S. cerevisiae,0.402531
NE,S. cerevisiae,0.44763
NE,S. cerevisiae,0.620245
NE,S. cerevisiae,0.610911
NE,S. cerevisiae,0.7926605
NE,S. cerevisiae,0.518206
NE,S. cerevisiae,0.602703
NE,S. cerevisiae,0.447437
NE,S. cerevisiae,0.481847
NE,S. cerevisiae,0.6180195
NE,S. cerevisiae,0.5086675
NE,S. cerevisiae,0.445001
NE,S. cerevisiae,0.314537
NE,S. cerevisiae,0.68353
NE,S. cerevisiae,0.623155
NE,S. cerevisiae,0.404921
NE,S. cerevisiae,0.537897
NE,S. cerevisiae,0.676371
NE,S. cerevisiae,0.515746
NE,S. cerevisiae,0.6317
NE,S. cerevisiae,0.751757
NE,S. cerevisiae,0.532002
NE,S. cerevisiae,0.8248345
NE,S. cerevisiae,0.624702
NE,S. cerevisiae,0.681258
NE,S. cerevisiae,0.604811
NE,S. cerevisiae,0.507915
NE,S. cerevisiae,0.80499
NE,S. cerevisiae,0.512872
NE,S. cerevisiae,0.575429
NE,S. cerevisiae,0.480128
NE,S. cerevisiae,0.690365
NE,S. cerevisiae,0.577727
NE,S. cerevisiae,0.663254
NE,S. cerevisiae,0.499195
NE,S. cerevisiae,0.574976
NE,S. cerevisiae,0.560146
NE,S. cerevisiae,0.436551
NE,S. cerevisiae,0.621592
NE,S. cerevisiae,0.455543
NE,S. cerevisiae,0.681062
NE,S. cerevisiae,0.505815
NE,S. cerevisiae,0.523067
NE,S. cerevisiae,0.402983
NE,S. cerevisiae,0.530202
NE,S. cerevisiae,0.73918
NE,S. cerevisiae,0.54597
NE,S. cerevisiae,0.6747145
NE,S. cerevisiae,0.6864105
NE,S. cerevisiae,0.4404775
NE,S. cerevisiae,0.570511
NE,S. cerevisiae,0.7027175
NE,S. cerevisiae,0.475628
NE,S. cerevisiae,0.6371485
NE,S. cerevisiae,0.548963
NE,S. cerevisiae,0.601339
NE,S. cerevisiae,0.426173
NE,S. cerevisiae,0.5646655
NE,S. cerevisiae,0.670044
NE,S. cerevisiae,0.47317
NE,S. cerevisiae,0.556088
NE,S. cerevisiae,0.578599
NE,S. cerevisiae,0.598177
NE,S. cerevisiae,0.520752
NE,S. cerevisiae,0.415383
NE,S. cerevisiae,0.385246
NE,S. cerevisiae,0.5257025
NE,S. cerevisiae,0.59689
NE,S. cerevisiae,0.571265
NE,S. cerevisiae,0.485625
NE,S. cerevisiae,0.731073
NE,S. cerevisiae,0.3928405
NE,S. cerevisiae,0.525815
NE,S. cerevisiae,0.3710205
NE,S. cerevisiae,0.6617505
NE,S. cerevisiae,0.681315
NE,S. cerevisiae,0.7836615
NE,S. cerevisiae,0.722247
NE,S. cerevisiae,0.534253
NE,S. cerevisiae,0.594744
NE,S. cerevisiae,0.742396
NE,S. cerevisiae,0.44166
NE,S. cerevisiae,0.411335
NE,S. cerevisiae,0.757555
NE,S. cerevisiae,0.439111
NE,S. cerevisiae,0.5904355
NE,S. cerevisiae,0.810536
NE,S. cerevisiae,0.589897
NE,S. cerevisiae,0.4100865
NE,S. cerevisiae,0.410403
NE,S. cerevisiae,0.3606645
NE,S. cerevisiae,0.3976195
NE,S. cerevisiae,0.6481405
NE,S. cerevisiae,0.599785
NE,S. cerevisiae,0.6325425
NE,S. cerevisiae,0.6103035
NE,S. cerevisiae,0.440187
NE,S. cerevisiae,0.566621
NE,S. cerevisiae,0.5757395
NE,S. cerevisiae,0.578463
NE,S. cerevisiae,0.705939
NE,S. cerevisiae,0.393917
NE,S. cerevisiae,0.536754
NE,S. cerevisiae,0.72481
NE,S. cerevisiae,0.575029
NE,S. cerevisiae,0.343808
NE,S. cerevisiae,0.779969
NE,S. cerevisiae,0.427565
NE,S. cerevisiae,0.427565
NE,S. cerevisiae,0.477037
NE,S. cerevisiae,0.494996
NE,S. cerevisiae,0.613132
NE,S. cerevisiae,0.459205
NE,S. cerevisiae,0.672895
NE,S. cerevisiae,0.415127
NE,S. cerevisiae,0.713269
NE,S. cerevisiae,0.626136
NE,S. cerevisiae,0.391083
NE,S. cerevisiae,0.554623
NE,S. cerevisiae,0.472471
NE,S. cerevisiae,0.390156
NE,S. cerevisiae,0.575657
NE,S. cerevisiae,0.8067915
NE,S. cerevisiae,0.4786915
NE,S. cerevisiae,0.569295
NE,S. cerevisiae,0.513057
NE,S. cerevisiae,0.736154
NE,S. cerevisiae,0.535307
NE,S. cerevisiae,0.473632
NE,S. cerevisiae,0.322834
NE,S. cerevisiae,0.5020175
NE,S. cerevisiae,0.669586
NE,S. cerevisiae,0.45219
NE,S. cerevisiae,0.6534775
NE,S. cerevisiae,0.428635
NE,S. cerevisiae,0.486237
NE,S. cerevisiae,0.389598
NE,S. cerevisiae,0.594713
NE,S. cerevisiae,0.57445
NE,S. cerevisiae,0.588047
NE,S. cerevisiae,0.378634
NE,S. cerevisiae,0.573358
NE,S. cerevisiae,0.520582
NE,S. cerevisiae,0.483692
NE,S. cerevisiae,0.403495
NE,S. cerevisiae,0.55808
NE,S. cerevisiae,0.383799
NE,S. cerevisiae,0.380961
NE,S. cerevisiae,0.58158
NE,S. cerevisiae,0.380626
NE,S. cerevisiae,0.704366
NE,S. cerevisiae,0.631955
NE,S. cerevisiae,0.522948
NE,S. cerevisiae,0.66058
NE,S. cerevisiae,0.66058
NE,S. cerevisiae,0.469691
NE,S. cerevisiae,0.366161
NE,S. cerevisiae,0.612747
NE,S. cerevisiae,0.651967
NE,S. cerevisiae,0.679606
NE,S. cerevisiae,0.5088705
NE,S. cerevisiae,0.418002
NE,S. cerevisiae,0.609803
NE,S. cerevisiae,0.556857
NE,S. cerevisiae,0.572006
NE,S. cerevisiae,0.314537
NE,S. cerevisiae,0.314537
NE,S. cerevisiae,0.432228
NE,S. cerevisiae,0.68074
NE,S. cerevisiae,0.6207165
NE,S. cerevisiae,0.4394545
NE,S. cerevisiae,0.509913
NE,S. cerevisiae,0.549566
NE,S. cerevisiae,0.3849795
NE,S. cerevisiae,0.4129035
NE,S. cerevisiae,0.3611235
NE,S. cerevisiae,0.583993
NE,S. cerevisiae,0.559859
NE,S. cerevisiae,0.71231
NE,S. cerevisiae,0.640118
NE,S. cerevisiae,0.640118
NE,S. cerevisiae,0.584654
NE,S. cerevisiae,0.5753315
NE,S. cerevisiae,0.700485
NE,S. cerevisiae,0.473357
NE,S. cerevisiae,0.606925
NE,S. cerevisiae,0.351461
NE,S. cerevisiae,0.534235
NE,S. cerevisiae,0.522426
NE,S. cerevisiae,0.6281915
NE,S. cerevisiae,0.57415
NE,S. cerevisiae,0.610339
NE,S. cerevisiae,0.7365955
NE,S. cerevisiae,0.601805
NE,S. cerevisiae,0.5746245
NE,S. cerevisiae,0.453227
NE,S. cerevisiae,0.683658
NE,S. cerevisiae,0.56433
NE,S. cerevisiae,0.47079
NE,S. cerevisiae,0.774416
NE,S. cerevisiae,0.63279
NE,S. cerevisiae,0.7399235
NE,S. cerevisiae,0.724823
NE,S. cerevisiae,0.567133
NE,S. cerevisiae,0.63619
NE,S. cerevisiae,0.326812
NE,S. cerevisiae,0.7633585
NE,S. cerevisiae,0.6159135
NE,S. cerevisiae,0.5398695
NE,S. cerevisiae,0.5401145
NE,S. cerevisiae,0.661326
NE,S. cerevisiae,0.64704
NE,S. cerevisiae,0.4520555
NE,S. cerevisiae,0.591328
NE,S. cerevisiae,0.5820905
NE,S. cerevisiae,0.597687
NE,S. cerevisiae,0.581021
NE,S. cerevisiae,0.4803225
NE,S. cerevisiae,0.555282
NE,S. cerevisiae,0.621258
NE,S. cerevisiae,0.468837
NE,S. cerevisiae,0.5488665
NE,S. cerevisiae,0.4784915
NE,S. cerevisiae,0.540754
NE,S. cerevisiae,0.50504
NE,S. cerevisiae,0.794399
NE,S. cerevisiae,0.58806
NE,S. cerevisiae,0.446693
NE,S. cerevisiae,0.458767
NE,S. cerevisiae,0.657875
NE,S. cerevisiae,0.724606
NE,S. cerevisiae,0.5382475
NE,S. cerevisiae,0.676142
NE,S. cerevisiae,0.675522
NE,S. cerevisiae,0.651508
NE,S. cerevisiae,0.471241
NE,S. cerevisiae,0.4547265
NE,S. cerevisiae,0.611815
NE,S. cerevisiae,0.449449
NE,S. cerevisiae,0.665653
NE,S. cerevisiae,0.601805
NE,S. cerevisiae,0.513828
NE,S. cerevisiae,0.717735
NE,S. cerevisiae,0.4354415
NE,S. cerevisiae,0.647076
NE,S. cerevisiae,0.5948075
NE,S. cerevisiae,0.557188
NE,S. cerevisiae,0.644829
NE,S. cerevisiae,0.462482
NE,S. cerevisiae,0.4436505
NE,S. cerevisiae,0.688594
NE,S. cerevisiae,0.629281
NE,S. cerevisiae,0.52912
NE,S. cerevisiae,0.6035965
NE,S. cerevisiae,0.429295
NE,S. cerevisiae,0.679274
NE,S. cerevisiae,0.509246
NE,S. cerevisiae,0.604227
NE,S. cerevisiae,0.564095
NE,S. cerevisiae,0.7461015
NE,S. cerevisiae,0.6504465
NE,S. cerevisiae,0.660644
NE,S. cerevisiae,0.541185
NE,S. cerevisiae,0.580738
NE,S. cerevisiae,0.541705
NE,S. cerevisiae,0.4734415
NE,S. cerevisiae,0.5548595
NE,S. cerevisiae,0.631495
NE,S. cerevisiae,0.423195
NE,S. cerevisiae,0.4399315
NE,S. cerevisiae,0.549717
NE,S. cerevisiae,0.54619
NE,S. cerevisiae,0.769904
NE,S. cerevisiae,0.361855
NE,S. cerevisiae,0.714549
NE,S. cerevisiae,0.742428
NE,S. cerevisiae,0.627817
NE,S. cerevisiae,0.7583875
NE,S. cerevisiae,0.551216
NE,S. cerevisiae,0.4079565
NE,S. cerevisiae,0.574899
NE,S. cerevisiae,0.558039
NE,S. cerevisiae,0.779056
NE,S. cerevisiae,0.4071755
NE,S. cerevisiae,0.6093575
NE,S. cerevisiae,0.521081
NE,S. cerevisiae,0.637786
NE,S. cerevisiae,0.366944
NE,S. cerevisiae,0.563913
NE,S. cerevisiae,0.558982
NE,S. cerevisiae,0.7827115
NE,S. cerevisiae,0.559742
NE,S. cerevisiae,0.5128595
NE,S. cerevisiae,0.531421
NE,S. cerevisiae,0.507811
NE,S. cerevisiae,0.3578975
NE,S. cerevisiae,0.508681
NE,S. cerevisiae,0.587155
NE,S. cerevisiae,0.366439
NE,S. cerevisiae,0.6020045
NE,S. cerevisiae,0.567277
NE,S. cerevisiae,0.575177
NE,S. cerevisiae,0.802161
NE,S. cerevisiae,0.5461125
NE,S. cerevisiae,0.369281
NE,S. cerevisiae,0.418867
NE,S. cerevisiae,0.588798
NE,S. cerevisiae,0.603447
NE,S. cerevisiae,0.759758
NE,S. cerevisiae,0.660208
NE,S. cerevisiae,0.570522
NE,S. cerevisiae,0.680323
NE,S. cerevisiae,0.5377985
NE,S. cerevisiae,0.4762235
NE,S. cerevisiae,0.626907
NE,S. cerevisiae,0.3735985
NE,S. cerevisiae,0.544557
NE,S. cerevisiae,0.569717
NE,S. cerevisiae,0.3843595
NE,S. cerevisiae,0.656339
NE,S. cerevisiae,0.4331965
NE,S. cerevisiae,0.442371
NE,S. cerevisiae,0.545374
NE,S. cerevisiae,0.345273
NE,S. cerevisiae,0.5492685
NE,S. cerevisiae,0.390972
NE,S. cerevisiae,0.317249
NE,S. cerevisiae,0.653272
NE,S. cerevisiae,0.653272
NE,S. cerevisiae,0.5510375
NE,S. cerevisiae,0.701434
NE,S. cerevisiae,0.524852
NE,S. cerevisiae,0.491349
NE,S. cerevisiae,0.4149145
NE,S. cerevisiae,0.397451
NE,S. cerevisiae,0.538081
NE,S. cerevisiae,0.538081
NE,S. cerevisiae,0.6429585
NE,S. cerevisiae,0.60322
NE,S. cerevisiae,0.342385
NE,S. cerevisiae,0.60341
NE,S. cerevisiae,0.534316
NE,S. cerevisiae,0.456632
NE,S. cerevisiae,0.467809
NE,S. cerevisiae,0.628211
NE,S. cerevisiae,0.314537
NE,S. cerevisiae,0.314537
NE,S. cerevisiae,0.393438
NE,S. cerevisiae,0.491675
NE,S. cerevisiae,0.4539725
NE,S. cerevisiae,0.497672
NE,S. cerevisiae,0.79049
NE,S. cerevisiae,0.4926465
NE,S. cerevisiae,0.451463
NE,S. cerevisiae,0.549566
NE,S. cerevisiae,0.583993
NE,S. cerevisiae,0.403065
NE,S. cerevisiae,0.559859
NE,S. cerevisiae,0.470348
NE,S. cerevisiae,0.383772
NE,S. cerevisiae,0.501492
NE,S. cerevisiae,0.640118
NE,S. cerevisiae,0.669329
NE,S. cerevisiae,0.598858
NE,S. cerevisiae,0.490484
NE,S. cerevisiae,0.6039055
NE,S. cerevisiae,0.814847
NE,S. cerevisiae,0.61466
NE,S. cerevisiae,0.7818045
NE,S. cerevisiae,0.586132
NE,S. cerevisiae,0.4651575
NE,S. cerevisiae,0.465485
NE,S. cerevisiae,0.3956355
NE,S. cerevisiae,0.644913
NE,S. cerevisiae,0.464414
NE,S. cerevisiae,0.69136
NE,S. cerevisiae,0.470528
NE,S. cerevisiae,0.5655415
NE,S. cerevisiae,0.501836
NE,S. cerevisiae,0.509295
NE,S. cerevisiae,0.535315
NE,S. cerevisiae,0.537534
NE,S. cerevisiae,0.675284
NE,S. cerevisiae,0.687105
NE,S. cerevisiae,0.710248
NE,S. cerevisiae,0.8449985
NE,S. cerevisiae,0.525346
NE,S. cerevisiae,0.651852
NE,S. cerevisiae,0.488562
NE,S. cerevisiae,0.5627685
NE,S. cerevisiae,0.644499
NE,S. cerevisiae,0.404008
NE,S. cerevisiae,0.670797
NE,S. cerevisiae,0.591119
NE,S. cerevisiae,0.5019825
NE,S. cerevisiae,0.696158
NE,S. cerevisiae,0.564095
NE,S. cerevisiae,0.672745
NE,S. cerevisiae,0.647448
NE,S. cerevisiae,0.437802
NE,S. cerevisiae,0.481917
NE,S. cerevisiae,0.4538755
NE,S. cerevisiae,0.7998205
NE,S. cerevisiae,0.6898365
NE,S. cerevisiae,0.469596
NE,S. cerevisiae,0.469924
NE,S. cerevisiae,0.526373
NE,S. cerevisiae,0.509599
NE,S. cerevisiae,0.679633
NE,S. cerevisiae,0.4902
NE,S. cerevisiae,0.422915
NE,S. cerevisiae,0.788136
NE,S. cerevisiae,0.520089
NE,S. cerevisiae,0.4768045
NE,S. cerevisiae,0.325959
NE,S. cerevisiae,0.47882
NE,S. cerevisiae,0.453454
NE,S. cerevisiae,0.634557
NE,S. cerevisiae,0.6188105
NE,S. cerevisiae,0.431165
NE,S. cerevisiae,0.475098
NE,S. cerevisiae,0.558096
NE,S. cerevisiae,0.558096
NE,S. cerevisiae,0.457276
NE,S. cerevisiae,0.533199
NE,S. cerevisiae,0.435606
NE,S. cerevisiae,0.508613
NE,S. cerevisiae,0.6544225
NE,S. cerevisiae,0.3455625
NE,S. cerevisiae,0.446702
NE,S. cerevisiae,0.710409
NE,S. cerevisiae,0.7103995
NE,S. cerevisiae,0.431488
NE,S. cerevisiae,0.7512155
NE,S. cerevisiae,0.428189
NE,S. cerevisiae,0.580217
NE,S. cerevisiae,0.485299
NE,S. cerevisiae,0.612716
NE,S. cerevisiae,0.573563
NE,S. cerevisiae,0.382774
NE,S. cerevisiae,0.5218615
NE,S. cerevisiae,0.461354
NE,S. cerevisiae,0.378739
NE,S. cerevisiae,0.535539
NE,S. cerevisiae,0.546647
NE,S. cerevisiae,0.480412
NE,S. cerevisiae,0.2872965
NE,S. cerevisiae,0.455543
NE,S. cerevisiae,0.595214
NE,S. cerevisiae,0.747222
NE,S. cerevisiae,0.581831
NE,S. cerevisiae,0.646283
NE,S. cerevisiae,0.530202
NE,S. cerevisiae,0.518489
NE,S. cerevisiae,0.6790275
NE,S. cerevisiae,0.73918
NE,S. cerevisiae,0.71356
NE,S. cerevisiae,0.630008
NE,S. cerevisiae,0.6944545
NE,S. cerevisiae,0.6747145
NE,S. cerevisiae,0.520244
NE,S. cerevisiae,0.456217
NE,S. cerevisiae,0.459283
NE,S. cerevisiae,0.7027175
NE,S. cerevisiae,0.475628
NE,S. cerevisiae,0.489253
NE,S. cerevisiae,0.457886
NE,S. cerevisiae,0.52707
NE,S. cerevisiae,0.465681
NE,S. cerevisiae,0.5168155
NE,S. cerevisiae,0.391881
NE,S. cerevisiae,0.55333
NE,S. cerevisiae,0.445537
NE,S. cerevisiae,0.388231
NE,S. cerevisiae,0.657055
NE,S. cerevisiae,0.5013295
NE,S. cerevisiae,0.407749
NE,S. cerevisiae,0.700573
NE,S. cerevisiae,0.46392
NE,S. cerevisiae,0.597297
NE,S. cerevisiae,0.513748
NE,S. cerevisiae,0.563472
NE,S. cerevisiae,0.534244
NE,S. cerevisiae,0.4756
NE,S. cerevisiae,0.7268
NE,S. cerevisiae,0.421309
NE,S. cerevisiae,0.492679
NE,S. cerevisiae,0.576039
NE,S. cerevisiae,0.505145
NE,S. cerevisiae,0.734485
NE,S. cerevisiae,0.314537
NE,S. cerevisiae,0.392601
NE,S. cerevisiae,0.523904
