"X1" "OG" "conservation_score" "species_num"
"2835" 3560 "OG3855" 0.676556 292
"2836" 3561 "OG4485" 0.604769 246
"2837" 3562 "OG17580" 0.7355535 7
"2838" 3563 "OG12331" 0.57497 13
"2839" 3564 "OG28624" 0.693553 4
"2840" 3565 "OG2476" 0.466158 330
"2841" 3566 "OG4262" 0.518396 264
"2842" 3568 "OG2265" 0.6212165 340
"2843" 3569 "OG5869" 0.456091 91
"2844" 3570 "OG6815" 0.400259 62
"2845" 3571 "OG14021" 0.661358 10
"2846" 3572 "OG3768" 0.518919 299
"2847" 3573 "OG3190" 0.554247 316
"2848" 3574 "OG7359" 0.6721725 34
"2849" 3575 "OG6119" 0.417823 83
"2850" 3576 "OG12322" 0.586832 13
"2851" 3578 "OG2679" 0.47555 328
"2852" 3580 "OG6532" 0.492679 66
"2853" 3581 "OG6067" 0.507456 85
"2854" 3582 "OG15011" 0.556166 9
"2855" 3583 "OG6116" 0.6491655 82
"2856" 3584 "OG6647" 0.471124 65
"2857" 3585 "OG5387" 0.3009265 137
"2858" 3586 "OG3237" 0.6473025 316
"2859" 3587 "OG3770" 0.4693265 289
"2860" 3588 "OG2514" 0.544383 326
"2861" 3590 "OG5433" 0.499058 120
"2862" 3591 "OG17658" 0.764144 7
"2863" 3594 "OG4407" 0.558431 250
"2864" 3597 "OG33564" 0.767404 3
"2865" 3598 "OG1160" 0.559128 148
"2866" 3599 "OG16506" 0.713817 8
"2867" 3600 "OG5054" 0.7118135 178
"2868" 3601 "OG2323" 0.6318955 340
"2869" 3602 "OG5120" 0.467677 170
"2870" 3603 "OG5499" 0.400096 106
"2871" 3605 "OG16541" 0.727468 8
"2872" 3606 "OG19949" 0.7319265 6
"2873" 3607 "OG5887" 0.613389 91
"2874" 3609 "OG14386" 0.626042 9
"2875" 3610 "OG12343" 0.5502845 13
"2876" 3611 "OG33556" 0.726053 3
"2877" 3612 "OG20144" 0.751086 6
"2878" 3613 "OG4923" 0.44446 198
"2879" 3615 "OG7030" 0.557104 55
"2880" 3616 "OG1219" 0.4772 297
"2881" 3618 "OG4237" 0.363841 240
"2882" 3619 "OG6117" 0.537617 83
"2883" 3620 "OG3637" 0.466929 304
"2884" 3621 "OG3547" 0.462534 304
"2885" 3622 "OG6767" 0.473357 65
"2886" 3623 "OG5771" 0.7327145 92
"2887" 3624 "OG22999" 0.8279455 5
"2888" 3625 "OG6056" 0.4591 83
"2889" 3626 "OG23497" 0.83408 5
"2890" 3627 "OG4254" 0.508996 254
"2891" 3628 "OG3828" 0.60292 283
"2892" 3629 "OG23558" 0.784944 5
"2893" 3630 "OG6776" 0.553983 65
"2894" 3633 "OG13017" 0.538127 11
"2895" 3634 "OG15640" 0.776835 8
"2896" 3635 "OG23646" 0.826307 5
"2897" 3636 "OG5211" 0.440693 157
"2898" 3637 "OG1481" 0.7532865 329
"2899" 3638 "OG6800" 0.475309 64
"2900" 3639 "OG3394" 0.437348 310
"2901" 3640 "OG6999" 0.465389 60
"2902" 3641 "OG23755" 0.8242855 5
"2903" 3642 "OG10244" 0.5725655 21
"2904" 3644 "OG25335" 0.74486 4
"2905" 3645 "OG6195" 0.429679 80
"2906" 3646 "OG1169" 0.677718 288
"2907" 3647 "OG22945" 0.656699 5
"2908" 3648 "OG36372" 0.756213 3
"2909" 3649 "OG20185" 0.7750015 6
"2910" 3650 "OG5619" 0.528664 97
"2911" 3651 "OG23620" 0.811295 5
"2912" 3652 "OG25346" 0.750603 4
"2913" 3653 "OG6736" 0.5577875 66
"2914" 3655 "OG5302" 0.5479835 147
"2915" 3659 "OG4311" 0.517638 263
"2916" 3660 "OG5938" 0.5475995 89
"2917" 3661 "OG3952" 0.50928 288
"2918" 3665 "OG31244" 0.817733 3
"2919" 3666 "OG1865" 0.5574615 341
"2920" 3667 "OG13677" 0.6340585 10
"2921" 3668 "OG2054" 0.667685 335
"2922" 3669 "OG4626" 0.533588 233
"2923" 3670 "OG5199" 0.453987 153
"2924" 3671 "OG4291" 0.406558 264
"2925" 3672 "OG19881" 0.71185 6
"2926" 3673 "OG23711" 0.8080765 5
"2927" 3674 "OG6142" 0.635114 62
"2928" 3675 "OG7357" 0.4409315 50
"2929" 3676 "OG4225" 0.458691 270
"2930" 3678 "OG1657" 0.651967 340
"2931" 3679 "OG9058" 0.542299 30
"2932" 3680 "OG23024" 0.724795 3
"2933" 3681 "OG3937" 0.53662 286
"2934" 3682 "OG3456" 0.4543605 308
"2935" 3683 "OG4880" 0.355246 199
"2936" 3684 "OG8479" 0.46919 35
"2937" 3686 "OG21721" 0.793043 5
"2938" 3687 "OG32438" 0.775299 3
"2939" 3688 "OG12557" 0.606557 12
"2940" 3689 "OG4633" 0.405099 231
"2941" 3690 "OG2002" 0.698912 339
"2942" 3691 "OG6904" 0.602149 51
"2943" 3694 "OG10265" 0.569034 21
"2944" 3695 "OG4637" 0.638498 234
"2945" 3696 "OG2220" 0.539935 335
"2946" 3698 "OG2242" 0.629285 341
"2947" 3700 "OG1272" 0.787127 341
"2948" 3701 "OG10720" 0.449236 19
"2949" 3702 "OG3811" 0.418867 273
"2950" 3703 "OG3718" 0.60406 295
"2951" 3704 "OG18850" 0.797273 6
"2952" 3706 "OG27034" 0.753804 4
"2953" 3708 "OG20363" 0.7432625 6
"2954" 3709 "OG18060" 0.713031 6
"2955" 3710 "OG13109" 0.562249 11
"2956" 3712 "OG6821" 0.4267425 63
"2957" 3713 "OG5166" 0.555942 125
"2958" 3714 "OG17027" 0.759313 7
"2959" 3715 "OG5229" 0.392702 145
"2960" 3717 "OG5482" 0.662077 92
"2961" 3718 "OG13280" 0.5689725 6
"2962" 3719 "OG3941" 0.681062 286
"2963" 3720 "OG3247" 0.621523 318
"2964" 3721 "OG5635" 0.661928 98
"2965" 3723 "OG7460" 0.394954 51
"2966" 3724 "OG7910" 0.621592 43
"2967" 3725 "OG3541" 0.512519 307
"2968" 3728 "OG7970" 0.548564 42
"2969" 3729 "OG6609" 0.6549665 68
"2970" 3731 "OG17619" 0.796156 7
"2971" 3732 "OG3485" 0.4391 302
"2972" 3733 "OG2554" 0.6356575 314
"2973" 3734 "OG8194" 0.412117 37
"2974" 3737 "OG33455" 0.79247 3
"2975" 3740 "OG2466" 0.536754 333
"2976" 3742 "OG2661" 0.498624 332
"2977" 3743 "OG2089" 0.36651 335
"2978" 3744 "OG5128" 0.531214 167
"2979" 3746 "OG23780" 0.83265 5
"2980" 3747 "OG6990" 0.623816 58
"2981" 3748 "OG7647" 0.4195925 47
"2982" 3749 "OG2864" 0.558982 328
"2983" 3750 "OG1720" 0.558213 340
"2984" 3752 "OG6641" 0.370003 68
"2985" 3754 "OG1087" 0.516014 265
"2986" 3756 "OG7213" 0.4757775 54
"2987" 3757 "OG19950" 0.784905 4
"2988" 3758 "OG17822" 0.635975 7
"2989" 3759 "OG3953" 0.689347 286
"2990" 3760 "OG2059" 0.784061 341
"2991" 3761 "OG3305" 0.486216 306
"2992" 3762 "OG11417" 0.667235 10
"2993" 3763 "OG3878" 0.441778 284
"2994" 3764 "OG3482" 0.428979 307
"2995" 3766 "OG25366" 0.762129 4
"2996" 3767 "OG14914" 0.772314 9
"2997" 3768 "OG4167" 0.4446585 264
"2998" 3769 "OG17612" 0.683892 7
"2999" 3770 "OG5092" 0.460071 176
"3000" 3771 "OG5875" 0.3842965 74
"3001" 3772 "OG2405" 0.7491645 337
"3002" 3773 "OG27549" 0.827376 4
"3003" 3774 "OG7873" 0.603521 36
"3004" 3775 "OG18916" 0.783494 6
"3005" 3776 "OG5942" 0.6285295 86
"3006" 3777 "OG2537" 0.695204 333
"3007" 3778 "OG3484" 0.4867895 305
"3008" 3779 "OG6519" 0.613475 68
"3009" 3780 "OG9244" 0.455191 26
"3010" 3781 "OG6691" 0.5023525 66
"3011" 3782 "OG1777" 0.672629 343
"3012" 3783 "OG5720" 0.327076 97
"3013" 3784 "OG27501" 0.79783 4
"3014" 3786 "OG17144" 0.728633 5
"3015" 3788 "OG2313" 0.550011 331
"3016" 3789 "OG8476" 0.5293125 35
"3017" 3790 "OG19873" 0.691432 6
"3018" 3791 "OG17777" 0.685567 6
"3019" 3792 "OG2764" 0.6019945 330
"3020" 3793 "OG5370" 0.442251 135
"3021" 3794 "OG21842" 0.681251 5
"3022" 3795 "OG3400" 0.6591615 314
"3023" 3797 "OG7125" 0.382717 56
"3024" 3798 "OG5241" 0.4926465 155
"3025" 3799 "OG20194" 0.7280825 6
"3026" 3800 "OG5513" 0.431181 116
"3027" 3801 "OG18082" 0.76582 6
"3028" 3802 "OG3910" 0.546829 289
"3029" 3803 "OG2070" 0.7891 340
"3030" 3804 "OG5261" 0.474341 153
"3031" 3805 "OG21807" 0.700445 5
"3032" 3807 "OG22631" 0.729834 5
"3033" 3808 "OG2348" 0.617373 336
"3034" 3809 "OG17973" 0.708249 7
"3035" 3810 "OG5295" 0.52667 143
"3036" 3812 "OG2197" 0.711869 341
"3037" 3813 "OG5954" 0.47474 89
"3038" 3814 "OG1276" 0.647385 336
"3039" 3819 "OG7473" 0.572468 43
"3040" 3820 "OG5231" 0.645585 111
"3041" 3821 "OG8755" 0.530501 31
"3042" 3822 "OG28656" 0.7928805 4
"3043" 3823 "OG4991" 0.521483 187
"3044" 3824 "OG2076" 0.542739 334
"3045" 3828 "OG23637" 0.830925 5
"3046" 3829 "OG6042" 0.3963985 86
"3047" 3830 "OG11087" 0.57455 16
"3048" 3832 "OG14425" 0.663517 9
"3049" 3833 "OG4275" 0.734498 263
"3050" 3835 "OG6096" 0.4845605 75
"3051" 3836 "OG1389" 0.589717 342
"3052" 3837 "OG32701" 0.804781 3
"3053" 3838 "OG14411" 0.654196 9
"3054" 3840 "OG1046" 0.630816 343
"3055" 3841 "OG2257" 0.460712 337
"3056" 3842 "OG32707" 0.782232 3
"3057" 3843 "OG16255" 0.788136 8
"3058" 3844 "OG7973" 0.576578 41
"3059" 3845 "OG5825" 0.5393285 93
"3060" 3847 "OG2225" 0.5740775 339
"3061" 3850 "OG3913" 0.669329 273
"3062" 3851 "OG9920" 0.604383 23
"3063" 3852 "OG31594" 0.7647285 3
"3064" 3854 "OG1985" 0.6818615 343
"3065" 3855 "OG1474" 0.61014 332
"3066" 3856 "OG12147" 0.654061 11
"3067" 3857 "OG17130" 0.783189 7
"3068" 3858 "OG5753" 0.4372675 88
"3069" 3860 "OG5630" 0.4211565 103
"3070" 3861 "OG10505" 0.6289535 20
"3071" 3862 "OG3668" 0.601499 302
"3072" 3863 "OG5683" 0.550031 87
"3073" 3864 "OG7894" 0.5264025 41
"3074" 3865 "OG23634" 0.813542 5
"3075" 3866 "OG23440" 0.798096 5
"3076" 3867 "OG6435" 0.4040815 72
"3077" 3868 "OG1161" 0.4556285 315
"3078" 3869 "OG5974" 0.640363 88
"3079" 3870 "OG7126" 0.576187 56
"3080" 3871 "OG3159" 0.5911175 321
"3081" 3872 "OG15760" 0.744861 8
"3082" 3874 "OG4782" 0.561623 184
"3083" 3877 "OG28134" 0.733926 4
"3084" 3878 "OG4752" 0.4824795 215
"3085" 3880 "OG20358" 0.760175 6
"3086" 3881 "OG23540" 0.698523 5
"3087" 3882 "OG4174" 0.508266 272
"3088" 3883 "OG17673" 0.73793 7
"3089" 3884 "OG6860" 0.5194325 61
"3090" 3886 "OG7671" 0.483526 47
"3091" 3887 "OG6460" 0.4339365 66
"3092" 3888 "OG20218" 0.800222 6
"3093" 3890 "OG10652" 0.531486 19
"3094" 3891 "OG5975" 0.349818 71
"3095" 3892 "OG7401" 0.5363535 52
"3096" 3893 "OG4510" 0.529455 243
"3097" 3894 "OG15622" 0.754369 8
"3098" 3896 "OG5554" 0.579739 59
"3099" 3897 "OG7085" 0.4925705 58
"3100" 3898 "OG7215" 0.505713 54
"3101" 3899 "OG3693" 0.4775605 300
"3102" 3900 "OG1414" 0.569717 334
"3103" 3901 "OG3751" 0.49214 294
"3104" 3902 "OG1147" 0.561492 210
"3105" 3904 "OG4252" 0.362064 261
"3106" 3906 "OG5243" 0.535849 142
"3107" 3907 "OG3467" 0.6944545 311
"3108" 3908 "OG7593" 0.636042 48
"3109" 3909 "OG3429" 0.6031475 311
"3110" 3910 "OG3560" 0.481459 306
"3111" 3912 "OG4962" 0.396981 167
"3112" 3913 "OG2877" 0.520225 322
"3113" 3914 "OG23337" 0.791786 5
"3114" 3916 "OG3974" 0.616558 280
"3115" 3917 "OG23806" 0.724196 5
"3116" 3918 "OG3358" 0.61771 312
"3117" 3919 "OG27052" 0.769617 4
"3118" 3920 "OG1704" 0.64704 343
"3119" 3921 "OG28716" 0.783551 4
"3120" 3922 "OG1280" 0.4390905 340
"3121" 3923 "OG20149" 0.765198 6
"3122" 3924 "OG9556" 0.621535 26
"3123" 3925 "OG4757" 0.331417 215
"3124" 3926 "OG2988" 0.45804 324
"3125" 3927 "OG6425" 0.4179835 70
"3126" 3928 "OG2539" 0.582032 333
"3127" 3930 "OG3947" 0.7385675 289
"3128" 3932 "OG4363" 0.64198 257
"3129" 3933 "OG3083" 0.692148 321
"3130" 3934 "OG7722" 0.512866 46
"3131" 3935 "OG5600" 0.420036 106
"3132" 3936 "OG1195" 0.628211 342
"3133" 3937 "OG11580" 0.5638415 13
"3134" 3938 "OG6955" 0.3484345 59
"3135" 3939 "OG14910" 0.652649 9
"3136" 3941 "OG2236" 0.7641075 337
"3137" 3942 "OG12350" 0.618202 13
"3138" 3943 "OG3776" 0.538667 292
"3139" 3944 "OG1035" 0.510266 343
"3140" 3947 "OG5036" 0.486339 177
"3141" 3948 "OG7229" 0.4956305 53
"3142" 3949 "OG10287" 0.497371 21
"3143" 3950 "OG1384" 0.6317 335
"3144" 3951 "OG8149" 0.408908 39
"3145" 3952 "OG3626" 0.424757 307
"3146" 3953 "OG6427" 0.457106 71
"3147" 3955 "OG9352" 0.5477105 26
"3148" 3956 "OG7667" 0.481284 47
"3149" 3957 "OG5285" 0.603543 146
"3150" 3959 "OG8872" 0.618021 31
"3151" 3960 "OG2176" 0.642431 310
"3152" 3961 "OG23768" 0.794286 5
"3153" 3963 "OG1396" 0.427219 331
"3154" 3964 "OG11942" 0.563594 14
"3155" 3965 "OG3172" 0.5067595 317
"3156" 3966 "OG1325" 0.530311 331
"3157" 3967 "OG23329" 0.825226 5
"3158" 3969 "OG4339" 0.523793 259
"3159" 3970 "OG27583" 0.816887 4
"3160" 3971 "OG4575" 0.467486 234
"3161" 3972 "OG2873" 0.5508375 326
"3162" 3974 "OG6443" 0.492558 71
"3163" 3976 "OG2862" 0.318404 318
"3164" 3977 "OG8524" 0.699184 25
"3165" 3978 "OG9616" 0.561056 25
"3166" 3979 "OG23319" 0.832351 5
"3167" 3981 "OG23434" 0.804052 5
"3168" 3982 "OG28197" 0.751848 4
"3169" 3983 "OG11669" 0.651852 15
"3170" 3984 "OG3505" 0.580097 311
"3171" 3985 "OG7493" 0.42794 50
"3172" 3986 "OG7422" 0.411112 51
"3173" 3988 "OG6027" 0.431997 86
"3174" 3989 "OG6086" 0.388853 83
"3175" 3990 "OG31624" 0.8309245 3
"3176" 3991 "OG1901" 0.659246 341
"3177" 3992 "OG8284" 0.382578 37
"3178" 3993 "OG4820" 0.571767 160
"3179" 3994 "OG20389" 0.765218 6
"3180" 3995 "OG5757" 0.405009 95
"3181" 3997 "OG20197" 0.735455 6
"3182" 3998 "OG6711" 0.460879 66
"3183" 4000 "OG2094" 0.717001 341
"3184" 4001 "OG9060" 0.57673 30
"3185" 4002 "OG3112" 0.513303 311
"3186" 4003 "OG8697" 0.495713 33
"3187" 4004 "OG6260" 0.613675 77
"3188" 4007 "OG1726" 0.4195465 340
"3189" 4008 "OG1493" 0.4981785 314
"3190" 4009 "OG2096" 0.465852 324
"3191" 4010 "OG23781" 0.731123 5
"3192" 4011 "OG22732" 0.724912 4
"3193" 4013 "OG13926" 0.526628 10
"3194" 4014 "OG6797" 0.653319 63
"3195" 4015 "OG23550" 0.759343 5
"3196" 4016 "OG23008" 0.67983 5
"3197" 4017 "OG2796" 0.447956 329
"3198" 4018 "OG1324" 0.6142365 334
"3199" 4019 "OG3185" 0.683922 315
"3200" 4020 "OG5250" 0.521815 146
"3201" 4023 "OG27500" 0.774932 4
"3202" 4024 "OG24566" 0.738509 4
"3203" 4025 "OG4574" 0.481359 239
"3204" 4027 "OG3554" 0.313214 308
"3205" 4028 "OG1788" 0.696187 342
"3206" 4029 "OG3257" 0.6379965 314
"3207" 4031 "OG10654" 0.550266 19
"3208" 4032 "OG3471" 0.550312 308
"3209" 4033 "OG4092" 0.425665 276
"3210" 4035 "OG6100" 0.420854 84
"3211" 4036 "OG4430" 0.6047795 253
"3212" 4037 "OG21784" 0.752254 5
"3213" 4039 "OG3063" 0.760344 324
"3214" 4040 "OG7909" 0.465681 43
"3215" 4041 "OG2335" 0.620463 336
"3216" 4042 "OG7072" 0.37392 57
"3217" 4045 "OG14321" 0.681449 8
"3218" 4046 "OG2185" 0.4280095 335
"3219" 4047 "OG3519" 0.536125 307
"3220" 4048 "OG1473" 0.741275 341
"3221" 4049 "OG6045" 0.464988 85
"3222" 4051 "OG6065" 0.557188 75
"3223" 4053 "OG2000" 0.727455 343
"3224" 4054 "OG7399" 0.37707 51
"3225" 4056 "OG4528" 0.355339 246
"3226" 4057 "OG6484" 0.466272 71
"3227" 4060 "OG16258" 0.6983705 8
"3228" 4062 "OG20372" 0.723168 6
"3229" 4064 "OG12347" 0.701159 13
"3230" 4066 "OG18751" 0.7201935 6
"3231" 4067 "OG17957" 0.6387625 7
"3232" 4068 "OG2959" 0.6718755 316
"3233" 4069 "OG2013" 0.5182435 342
"3234" 4071 "OG4610" 0.4518865 235
"3235" 4072 "OG5734" 0.558812 71
"3236" 4073 "OG14096" 0.590303 5
"3237" 4076 "OG2576" 0.639227 332
"3238" 4077 "OG32365" 0.7486585 3
"3239" 4079 "OG28678" 0.709094 4
"3240" 4081 "OG17596" 0.7234425 7
"3241" 4082 "OG3468" 0.589024 308
"3242" 4083 "OG7198" 0.458175 55
"3243" 4084 "OG12673" 0.613035 12
"3244" 4087 "OG6883" 0.415293 61
"3245" 4088 "OG2138" 0.516147 339
"3246" 4089 "OG1486" 0.577062 340
"3247" 4090 "OG33470" 0.832865 3
"3248" 4091 "OG4006" 0.596315 271
"3249" 4092 "OG33468" 0.76106 3
"3250" 4093 "OG2207" 0.559863 339
"3251" 4094 "OG3979" 0.360732 280
"3252" 4095 "OG5539" 0.478297 112
"3253" 4096 "OG7548" 0.452097 49
"3254" 4098 "OG5056" 0.672776 169
"3255" 4099 "OG33513" 0.740994 3
"3256" 4103 "OG17655" 0.789167 7
"3257" 4104 "OG11897" 0.776217 14
"3258" 4105 "OG10229" 0.7461015 11
"3259" 4108 "OG4692" 0.373521 228
"3260" 4109 "OG17909" 0.673196 7
"3261" 4110 "OG5322" 0.546089 93
"3262" 4112 "OG7069" 0.501351 57
"3263" 4113 "OG5183" 0.518937 162
"3264" 4114 "OG2896" 0.5561855 319
"3265" 4115 "OG2164" 0.584306 337
"3266" 4116 "OG1738" 0.686408 343
"3267" 4117 "OG19951" 0.750954 3
"3268" 4118 "OG7076" 0.533079 58
"3269" 4119 "OG3985" 0.523046 285
"3270" 4120 "OG2798" 0.5222585 328
"3271" 4121 "OG6124" 0.445205 83
"3272" 4122 "OG2891" 0.5376815 320
"3273" 4123 "OG8061" 0.579596 39
"3274" 4124 "OG1997" 0.653236 341
"3275" 4125 "OG21879" 0.624262 5
"3276" 4126 "OG5042" 0.428485 180
"3277" 4128 "OG2750" 0.590289 330
"3278" 4129 "OG2640" 0.425092 328
"3279" 4130 "OG2173" 0.4766705 335
"3280" 4131 "OG2782" 0.498828 330
"3281" 4132 "OG30433" 0.737549 3
"3282" 4133 "OG5655" 0.4218455 97
"3283" 4134 "OG13965" 0.621394 10
"3284" 4136 "OG23515" 0.81533 5
"3285" 4137 "OG4563" 0.29575 239
"3286" 4138 "OG5477" 0.42732 122
"3287" 4141 "OG6964" 0.513249 61
"3288" 4142 "OG23388" 0.821445 5
"3289" 4143 "OG3739" 0.304554 294
"3290" 4144 "OG3951" 0.430165 284
"3291" 4145 "OG20337" 0.7939285 5
"3292" 4146 "OG23324" 0.759629 5
"3293" 4147 "OG6998" 0.566094 60
"3294" 4148 "OG20316" 0.7525755 6
"3295" 4149 "OG1998" 0.731864 342
"3296" 4151 "OG5836" 0.434754 92
"3297" 4152 "OG16316" 0.6643815 8
"3298" 4153 "OG13087" 0.600269 10
"3299" 4154 "OG7770" 0.526234 44
"3300" 4155 "OG5338" 0.537534 115
"3301" 4156 "OG1846" 0.6293545 342
"3302" 4157 "OG1647" 0.5231985 340
"3303" 4158 "OG23387" 0.788298 5
"3304" 4159 "OG1696" 0.734485 340
"3305" 4160 "OG1065" 0.570522 342
"3306" 4161 "OG2739" 0.63834 330
"3307" 4163 "OG23394" 0.804029 5
"3308" 4164 "OG27053" 0.729937 4
"3309" 4165 "OG4195" 0.551858 273
"3310" 4168 "OG6214" 0.4487755 79
"3311" 4170 "OG12969" 0.5840505 11
"3312" 4171 "OG5119" 0.353302 170
"3313" 4172 "OG7427" 0.3742585 50
"3314" 4173 "OG3967" 0.523658 285
"3315" 4174 "OG6695" 0.559611 66
"3316" 4175 "OG23756" 0.8121135 5
"3317" 4177 "OG3219" 0.715056 314
"3318" 4179 "OG5544" 0.494462 110
"3319" 4180 "OG3382" 0.355662 300
"3320" 4181 "OG5366" 0.401131 138
"3321" 4182 "OG20106" 0.7155845 6
"3322" 4183 "OG6406" 0.58382 72
"3323" 4184 "OG12269" 0.693066 13
"3324" 4185 "OG26596" 0.768854 4
"3325" 4186 "OG31951" 0.711778 3
"3326" 4187 "OG19774" 0.743621 6
"3327" 4188 "OG2548" 0.505351 334
"3328" 4189 "OG13544" 0.630138 10
"3329" 4190 "OG11008" 0.5462495 13
"3330" 4191 "OG14094" 0.776008 5
"3331" 4192 "OG4434" 0.59232 229
"3332" 4193 "OG2276" 0.629501 338
"3333" 4194 "OG1835" 0.720182 342
"3334" 4195 "OG8779" 0.494361 32
"3335" 4197 "OG20364" 0.7496475 6
"3336" 4198 "OG14388" 0.621055 9
"3337" 4199 "OG17808" 0.694844 7
"3338" 4200 "OG5028" 0.457873 182
"3339" 4201 "OG2112" 0.5469095 321
"3340" 4202 "OG3502" 0.666963 307
"3341" 4203 "OG4965" 0.721771 187
"3342" 4205 "OG7068" 0.526235 58
"3343" 4206 "OG6740" 0.5029095 66
"3344" 4209 "OG35663" 0.7593045 3
"3345" 4210 "OG11990" 0.66067 5
"3346" 4211 "OG3895" 0.492651 280
"3347" 4213 "OG3790" 0.7803265 271
"3348" 4214 "OG4532" 0.7466425 244
"3349" 4215 "OG3932" 0.501622 276
"3350" 4216 "OG3621" 0.596485 303
"3351" 4217 "OG3731" 0.4642315 301
"3352" 4221 "OG4398" 0.714354 254
"3353" 4224 "OG17623" 0.821124 7
"3354" 4225 "OG3250" 0.534253 317
"3355" 4226 "OG3167" 0.508613 317
"3356" 4227 "OG1587" 0.4370495 342
"3357" 4228 "OG5281" 0.333779 145
"3358" 4229 "OG31785" 0.735746 3
"3359" 4230 "OG2251" 0.46294 337
"3360" 4231 "OG19944" 0.729368 4
"3361" 4232 "OG6201" 0.424547 80
"3362" 4233 "OG18014" 0.648356 7
"3363" 4234 "OG23597" 0.775616 5
"3364" 4235 "OG1744" 0.675897 336
"3365" 4236 "OG23336" 0.765045 5
"3366" 4237 "OG1266" 0.749877 341
"3367" 4239 "OG7747" 0.577875 45
"3368" 4240 "OG4296" 0.6035435 264
"3369" 4241 "OG28726" 0.707351 4
"3370" 4242 "OG20293" 0.801757 6
"3371" 4243 "OG5190" 0.443066 149
"3372" 4244 "OG2037" 0.540342 337
"3373" 4245 "OG33508" 0.824572 3
"3374" 4246 "OG1140" 0.640118 343
"3375" 4247 "OG5466" 0.3523 122
"3376" 4248 "OG23655" 0.741875 5
"3377" 4249 "OG29439" 0.740793 3
"3378" 4250 "OG2600" 0.577739 333
"3379" 4252 "OG5996" 0.6480675 86
"3380" 4253 "OG23351" 0.809521 5
"3381" 4254 "OG3383" 0.456971 311
"3382" 4255 "OG10243" 0.505322 21
"3383" 4257 "OG6447" 0.375074 71
"3384" 4258 "OG2817" 0.359377 303
"3385" 4259 "OG5626" 0.523427 104
"3386" 4260 "OG5327" 0.6594445 143
"3387" 4262 "OG1220" 0.5069815 303
"3388" 4263 "OG20159" 0.792287 6
"3389" 4264 "OG7390" 0.59612 49
"3390" 4265 "OG4580" 0.707802 239
"3391" 4267 "OG14092" 0.70437 6
"3392" 4268 "OG4588" 0.547669 237
"3393" 4269 "OG5792" 0.490834 93
"3394" 4270 "OG4666" 0.31247 224
"3395" 4271 "OG1868" 0.594812 343
"3396" 4272 "OG1565" 0.6634375 342
"3397" 4273 "OG20219" 0.677829 6
"3398" 4275 "OG13080" 0.604626 11
"3399" 4277 "OG27128" 0.7884665 4
"3400" 4278 "OG20271" 0.750186 6
"3401" 4279 "OG23402" 0.6919075 5
"3402" 4280 "OG28700" 0.6785225 4
"3403" 4282 "OG4522" 0.365834 244
"3404" 4283 "OG3655" 0.6860325 302
"3405" 4284 "OG3322" 0.532606 313
"3406" 4285 "OG3539" 0.5480435 306
"3407" 4287 "OG1351" 0.459259 343
"3408" 4288 "OG4068" 0.59834 275
"3409" 4289 "OG27166" 0.748499 4
"3410" 4290 "OG1284" 0.815394 342
"3411" 4291 "OG7935" 0.6557005 42
"3412" 4293 "OG7032" 0.536302 59
"3413" 4294 "OG5218" 0.561203 138
"3414" 4295 "OG7924" 0.6338935 41
"3415" 4297 "OG4413" 0.62002 233
"3416" 4299 "OG26148" 0.7554615 4
"3417" 4303 "OG2182" 0.5210605 334
"3418" 4304 "OG2749" 0.597015 318
"3419" 4305 "OG1521" 0.731541 343
"3420" 4306 "OG17438" 0.767051 7
"3421" 4307 "OG2012" 0.471888 331
"3422" 4308 "OG2359" 0.436231 330
"3423" 4309 "OG6391" 0.4987425 72
"3424" 4310 "OG5690" 0.631371 98
"3425" 4311 "OG2200" 0.644913 337
"3426" 4314 "OG3018" 0.517936 322
"3427" 4315 "OG1913" 0.7608755 342
"3428" 4316 "OG1286" 0.390972 325
"3429" 4317 "OG3332" 0.526373 306
"3430" 4318 "OG6383" 0.383358 71
"3431" 4319 "OG1445" 0.710135 337
"3432" 4320 "OG5657" 0.623958 91
"3433" 4321 "OG8475" 0.53516 34
"3434" 4322 "OG2156" 0.723548 341
"3435" 4323 "OG1051" 0.6244445 343
"3436" 4324 "OG1922" 0.762829 342
"3437" 4325 "OG5531" 0.336942 114
"3438" 4326 "OG4622" 0.386357 236
"3439" 4328 "OG9358" 0.488676 27
"3440" 4329 "OG22684" 0.5941075 5
"3441" 4330 "OG2664" 0.714055 330
"3442" 4331 "OG19505" 0.784741 6
"3443" 4332 "OG11854" 0.55222 11
"3444" 4333 "OG3459" 0.676128 302
"3445" 4334 "OG28361" 0.692394 4
"3446" 4335 "OG5998" 0.446341 87
"3447" 4336 "OG11049" 0.4514805 17
"3448" 4338 "OG6301" 0.532148 75
"3449" 4339 "OG6419" 0.4897755 71
"3450" 4340 "OG9068" 0.604009 25
"3451" 4342 "OG13994" 0.613759 10
"3452" 4343 "OG32006" 0.7555065 3
"3453" 4345 "OG4524" 0.501886 235
"3454" 4346 "OG27019" 0.7916265 4
"3455" 4348 "OG1362" 0.555942 341
"3456" 4349 "OG1369" 0.455447 332
"3457" 4350 "OG23254" 0.825052 5
"3458" 4351 "OG1627" 0.52962 339
"3459" 4353 "OG31810" 0.744881 3
"3460" 4354 "OG6929" 0.4507715 61
"3461" 4356 "OG19920" 0.765201 6
"3462" 4357 "OG5325" 0.4244005 111
"3463" 4358 "OG4731" 0.394034 223
